Unnamed: 0,delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
7826,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,6.66015625,72.36328125,7.51953125,34.66796875,65.13671875,0.08749210360075806
7827,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,13.57421875,40.13671875,7.51953125,34.66796875,65.13671875,0.0
7828,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,13.57421875,72.36328125,41.11328125,34.66796875,65.13671875,0.09286165508528112
7829,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,13.57421875,72.36328125,7.51953125,16.89453125,65.13671875,0.08275426405559065
7830,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,13.57421875,72.36328125,7.51953125,34.66796875,81.54296875,0.08054327226784586
7831,0.3466796875,0.6728515625,0.7822265625,14.00390625,14.04296875,13.57421875,72.36328125,7.51953125,34.66796875,65.13671875,0.10233733417561591
7832,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.003474415666456096
7833,0.9716796875,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.035375868603916616
7834,0.4189453125,0.5478515625,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.032217308907138344
7835,0.4189453125,0.4912109375,0.4072265625,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.024320909665192673
7836,0.4189453125,0.4912109375,0.6240234375,16.50390625,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.07612128869235628
7837,0.4189453125,0.4912109375,0.6240234375,0.95703125,11.54296875,4.16015625,77.63671875,78.61328125,54.39453125,19.04296875,0.037586860391661404
7838,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,11.07421875,77.63671875,78.61328125,54.39453125,19.04296875,0.07706885660138976
7839,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,59.86328125,78.61328125,54.39453125,19.04296875,0.03790271636133923
7840,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,20.01953125,54.39453125,19.04296875,0.1102337334175616
7841,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,97.16796875,19.04296875,0.1032849020846494
7842,0.4189453125,0.4912109375,0.6240234375,0.95703125,6.30859375,4.16015625,77.63671875,78.61328125,54.39453125,27.63671875,0.009791535060012634
7843,0.4189453125,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.041692987997473153
7844,0.9716796875,0.4912109375,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.03442830069488313
7845,0.9716796875,0.5478515625,0.6240234375,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.060644346178142766
7846,0.9716796875,0.5478515625,0.4072265625,0.95703125,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.04074542008843967
7847,0.9716796875,0.5478515625,0.4072265625,16.50390625,6.30859375,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.025900189513581806
7848,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,4.16015625,59.86328125,20.01953125,97.16796875,27.63671875,0.029058749210360075
7849,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,77.63671875,20.01953125,97.16796875,27.63671875,0.0018951358180669614
7850,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,78.61328125,97.16796875,27.63671875,0.026847757422615286
7851,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,54.39453125,27.63671875,0.11086544535691725
7852,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,19.04296875,0.052747946936197096
7853,0.9716796875,0.5478515625,0.4072265625,16.50390625,11.54296875,11.07421875,59.86328125,20.01953125,97.16796875,27.63671875,0.026847757422615286
7854,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.035691724573594444
7855,0.4716796875,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.036007580543272265
7856,0.9189453125,0.0478515625,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.033480732785849655
7857,0.9189453125,0.9912109375,0.9072265625,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.04895767530006317
7858,0.9189453125,0.9912109375,0.1240234375,6.50390625,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.053063802905874924
7859,0.9189453125,0.9912109375,0.1240234375,10.95703125,1.54296875,14.16015625,27.63671875,28.61328125,4.39453125,69.04296875,0.02874289324068225
7860,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,1.07421875,27.63671875,28.61328125,4.39453125,69.04296875,0.04864181933038535
7861,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,9.86328125,28.61328125,4.39453125,69.04296875,0.02969046114971573
7862,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,70.01953125,4.39453125,69.04296875,0.11086544535691725
7863,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,47.16796875,69.04296875,0.02337334175615919
7864,0.9189453125,0.9912109375,0.1240234375,10.95703125,16.30859375,14.16015625,27.63671875,28.61328125,4.39453125,77.63671875,0.03316487681617183
7865,0.9189453125,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.0410612760581175
7866,0.4716796875,0.9912109375,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.06632975363234365
7867,0.4716796875,0.0478515625,0.1240234375,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.021794061907770057
7868,0.4716796875,0.0478515625,0.9072265625,10.95703125,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.05969677826910929
7869,0.4716796875,0.0478515625,0.9072265625,6.50390625,16.30859375,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.04011370814908402
7870,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,14.16015625,9.86328125,70.01953125,47.16796875,77.63671875,0.056854074542008845
7871,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,27.63671875,70.01953125,47.16796875,77.63671875,0.043588123815540114
7872,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,28.61328125,47.16796875,77.63671875,0.016740366392924828
7873,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,4.39453125,77.63671875,0.004421983575489577
7874,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,69.04296875,0.01010739102969046
7875,0.4716796875,0.0478515625,0.9072265625,6.50390625,1.54296875,1.07421875,9.86328125,70.01953125,47.16796875,77.63671875,0.020846493998736577
7876,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.0903348073278585
7877,0.2216796875,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.02147820593809223
7878,0.6689453125,0.2978515625,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.053379658875552745
7879,0.6689453125,0.2412109375,0.1572265625,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.04674668351231838
7880,0.6689453125,0.2412109375,0.8740234375,11.50390625,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.029058749210360075
7881,0.6689453125,0.2412109375,0.8740234375,5.95703125,6.54296875,19.16015625,52.63671875,3.61328125,29.39453125,94.04296875,0.0950726468730259
7882,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,16.07421875,52.63671875,3.61328125,29.39453125,94.04296875,0.029058749210360075
7883,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,34.86328125,3.61328125,29.39453125,94.04296875,0.04769425142135186
7884,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,45.01953125,29.39453125,94.04296875,0.028111181301326595
7885,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,22.16796875,94.04296875,0.065698041692988
7886,0.6689453125,0.2412109375,0.8740234375,5.95703125,11.30859375,19.16015625,52.63671875,3.61328125,29.39453125,2.63671875,0.007264687302590019
7887,0.6689453125,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.03442830069488313
7888,0.2216796875,0.2412109375,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.03316487681617183
7889,0.2216796875,0.2978515625,0.8740234375,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.053379658875552745
7890,0.2216796875,0.2978515625,0.1572265625,5.95703125,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.04232469993682881
7891,0.2216796875,0.2978515625,0.1572265625,11.50390625,11.30859375,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.06001263423878711
7892,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,19.16015625,34.86328125,45.01953125,22.16796875,2.63671875,0.0015792798483891346
7893,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,52.63671875,45.01953125,22.16796875,2.63671875,0.05464308275426406
7894,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,3.61328125,22.16796875,2.63671875,0.005685407454200884
7895,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,29.39453125,2.63671875,0.016108654453569172
7896,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,94.04296875,0.009791535060012634
7897,0.2216796875,0.2978515625,0.1572265625,11.50390625,6.54296875,16.07421875,34.86328125,45.01953125,22.16796875,2.63671875,0.0903348073278585
7898,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.026531901452937462
7899,0.7216796875,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.03695514845230575
7900,0.1689453125,0.7978515625,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.028111181301326595
7901,0.1689453125,0.7412109375,0.6572265625,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.10833859759949463
7902,0.1689453125,0.7412109375,0.3740234375,1.50390625,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.09222994314592546
7903,0.1689453125,0.7412109375,0.3740234375,15.95703125,16.54296875,9.16015625,2.63671875,53.61328125,79.39453125,44.04296875,0.0786481364497789
7904,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,6.07421875,2.63671875,53.61328125,79.39453125,44.04296875,0.0574857864813645
7905,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,84.86328125,53.61328125,79.39453125,44.04296875,0.08433354390397979
7906,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,95.01953125,79.39453125,44.04296875,0.07991156032849021
7907,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,72.16796875,44.04296875,0.032849020846494
7908,0.1689453125,0.7412109375,0.3740234375,15.95703125,1.30859375,9.16015625,2.63671875,53.61328125,79.39453125,52.63671875,0.08843967150979154
7909,0.1689453125,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.04516740366392925
7910,0.7216796875,0.7412109375,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.07770056854074542
7911,0.7216796875,0.7978515625,0.3740234375,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.07485786481364498
7912,0.7216796875,0.7978515625,0.6572265625,15.95703125,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.06001263423878711
7913,0.7216796875,0.7978515625,0.6572265625,1.50390625,1.30859375,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.12728995578016425
7914,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,9.16015625,84.86328125,95.01953125,72.16796875,52.63671875,0.07991156032849021
7915,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,2.63671875,95.01953125,72.16796875,52.63671875,0.003790271636133923
7916,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,53.61328125,72.16796875,52.63671875,0.031901452937460516
7917,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,79.39453125,52.63671875,0.03126974099810487
7918,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,44.04296875,0.10233733417561591
7919,0.7216796875,0.7978515625,0.6572265625,1.50390625,16.54296875,6.07421875,84.86328125,95.01953125,72.16796875,52.63671875,0.060644346178142766
7920,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.018951358180669616
7921,0.6591796875,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.18130132659507264
7922,0.2314453125,0.9853515625,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.04074542008843967
7923,0.2314453125,0.3037109375,0.9697265625,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.06917245735944409
7924,0.2314453125,0.3037109375,0.8115234375,10.25390625,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.053063802905874924
7925,0.2314453125,0.3037109375,0.8115234375,12.20703125,2.79296875,5.41015625,83.88671875,84.86328125,60.64453125,75.29296875,0.0066329753632343655
7926,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,12.32421875,83.88671875,84.86328125,60.64453125,75.29296875,0.032849020846494
7927,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,16.11328125,84.86328125,60.64453125,75.29296875,0.034112444725205304
7928,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,1.26953125,60.64453125,75.29296875,0.03442830069488313
7929,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,90.91796875,75.29296875,0.08117498420720151
7930,0.2314453125,0.3037109375,0.8115234375,12.20703125,12.55859375,5.41015625,83.88671875,84.86328125,60.64453125,21.38671875,0.033480732785849655
7931,0.2314453125,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.1304485154769425
7932,0.6591796875,0.3037109375,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.09538850284270373
7933,0.6591796875,0.9853515625,0.8115234375,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.009791535060012634
7934,0.6591796875,0.9853515625,0.9697265625,12.20703125,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.08117498420720151
7935,0.6591796875,0.9853515625,0.9697265625,10.25390625,12.55859375,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.020846493998736577
7936,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,5.41015625,16.11328125,1.26953125,90.91796875,21.38671875,0.0764371446620341
7937,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,83.88671875,1.26953125,90.91796875,21.38671875,0.041377132027795326
7938,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,84.86328125,90.91796875,21.38671875,0.031901452937460516
7939,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,60.64453125,21.38671875,0.029058749210360075
7940,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,75.29296875,0.06253948199620973
7941,0.6591796875,0.9853515625,0.9697265625,10.25390625,2.79296875,12.32421875,16.11328125,1.26953125,90.91796875,21.38671875,0.049273531269740996
7942,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.06285533796588756
7943,0.1591796875,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.024952621604548326
7944,0.7314453125,0.4853515625,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.05180037902716361
7945,0.7314453125,0.8037109375,0.4697265625,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.06127605811749842
7946,0.7314453125,0.8037109375,0.3115234375,0.25390625,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.06506632975363234
7947,0.7314453125,0.8037109375,0.3115234375,2.20703125,12.79296875,15.41015625,33.88671875,34.86328125,10.64453125,25.29296875,0.036007580543272265
7948,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,2.32421875,33.88671875,34.86328125,10.64453125,25.29296875,0.0
7949,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,66.11328125,34.86328125,10.64453125,25.29296875,0.07927984838913456
7950,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,51.26953125,10.64453125,25.29296875,0.05464308275426406
7951,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,40.91796875,25.29296875,0.04706253948199621
7952,0.7314453125,0.8037109375,0.3115234375,2.20703125,2.55859375,15.41015625,33.88671875,34.86328125,10.64453125,71.38671875,0.054958938723941884
7953,0.7314453125,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.07359444093493367
7954,0.1591796875,0.8037109375,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.03853442830069488
7955,0.1591796875,0.4853515625,0.3115234375,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.07612128869235628
7956,0.1591796875,0.4853515625,0.4697265625,2.20703125,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.01831964624131396
7957,0.1591796875,0.4853515625,0.4697265625,0.25390625,2.55859375,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.09001895135818067
7958,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,15.41015625,66.11328125,51.26953125,40.91796875,71.38671875,0.059065066329753634
7959,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,33.88671875,51.26953125,40.91796875,71.38671875,0.06538218572331017
7960,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,34.86328125,40.91796875,71.38671875,0.054958938723941884
7961,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,10.64453125,71.38671875,0.03853442830069488
7962,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,25.29296875,0.03158559696778269
7963,0.1591796875,0.4853515625,0.4697265625,0.25390625,12.79296875,2.32421875,66.11328125,51.26953125,40.91796875,71.38671875,0.04643082754264056
7964,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.08149084017687934
7965,0.4091796875,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.07075173720783323
7966,0.9814453125,0.2353515625,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.009791535060012634
7967,0.9814453125,0.0537109375,0.7197265625,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.05464308275426406
7968,0.9814453125,0.0537109375,0.5615234375,15.25390625,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.03632343651295009
7969,0.9814453125,0.0537109375,0.5615234375,17.20703125,17.79296875,10.41015625,58.88671875,9.86328125,35.64453125,0.29296875,0.07169930511686672
7970,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,17.32421875,58.88671875,9.86328125,35.64453125,0.29296875,0.10012634238787113
7971,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,91.11328125,9.86328125,35.64453125,0.29296875,0.0704358812381554
7972,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,26.26953125,35.64453125,0.29296875,0.039481996209728365
7973,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,15.91796875,0.29296875,0.0457991156032849
7974,0.9814453125,0.0537109375,0.5615234375,17.20703125,7.55859375,10.41015625,58.88671875,9.86328125,35.64453125,46.38671875,0.024005053695514846
7975,0.9814453125,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.07169930511686672
7976,0.4091796875,0.0537109375,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.012950094756790903
7977,0.4091796875,0.2353515625,0.5615234375,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.04643082754264056
7978,0.4091796875,0.2353515625,0.7197265625,17.20703125,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.021794061907770057
7979,0.4091796875,0.2353515625,0.7197265625,15.25390625,7.55859375,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.03126974099810487
7980,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,10.41015625,91.11328125,26.26953125,15.91796875,46.38671875,0.10991787744788377
7981,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,58.88671875,26.26953125,15.91796875,46.38671875,0.008528111181301326
7982,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,9.86328125,15.91796875,46.38671875,0.08559696778269109
7983,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,35.64453125,46.38671875,0.045483259633607075
7984,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,0.29296875,0.13297536323436512
7985,0.4091796875,0.2353515625,0.7197265625,15.25390625,17.79296875,17.32421875,91.11328125,26.26953125,15.91796875,46.38671875,0.02969046114971573
7986,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.02969046114971573
7987,0.9091796875,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.11591914087176247
7988,0.4814453125,0.7353515625,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.014845230574857865
7989,0.4814453125,0.5537109375,0.2197265625,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.07327858496525584
7990,0.4814453125,0.5537109375,0.0615234375,5.25390625,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.032217308907138344
7991,0.4814453125,0.5537109375,0.0615234375,7.20703125,7.79296875,0.41015625,8.88671875,59.86328125,85.64453125,50.29296875,0.13360707517372078
7992,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,7.32421875,8.88671875,59.86328125,85.64453125,50.29296875,0.014529374605180037
7993,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,41.11328125,59.86328125,85.64453125,50.29296875,0.019898926089703096
7994,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,76.26953125,85.64453125,50.29296875,0.0540113708149084
7995,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,65.91796875,50.29296875,0.026847757422615286
7996,0.4814453125,0.5537109375,0.0615234375,7.20703125,17.55859375,0.41015625,8.88671875,59.86328125,85.64453125,96.38671875,0.07012002526847758
7997,0.4814453125,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.03979785217940619
7998,0.9091796875,0.5537109375,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.0
7999,0.9091796875,0.7353515625,0.0615234375,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.024005053695514846
8000,0.9091796875,0.7353515625,0.2197265625,7.20703125,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.011370814908401769
8001,0.9091796875,0.7353515625,0.2197265625,5.25390625,17.55859375,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.056854074542008845
8002,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,0.41015625,41.11328125,76.26953125,65.91796875,96.38671875,0.02874289324068225
8003,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,8.88671875,76.26953125,65.91796875,96.38671875,0.09917877447883765
8004,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,59.86328125,65.91796875,96.38671875,0.01958307012002527
8005,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,85.64453125,96.38671875,0.07169930511686672
8006,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,50.29296875,0.09791535060012634
8007,0.9091796875,0.7353515625,0.2197265625,5.25390625,7.79296875,7.32421875,41.11328125,76.26953125,65.91796875,96.38671875,0.04990524320909665
8008,0.3564453125,0.1787109375,0.4365234375,9.70703125,15.05859375,7.91015625,71.38671875,22.36328125,48.14453125,37.79296875,0.022741629816803537
8009,0.2841796875,0.1787109375,0.4365234375,9.70703125,15.05859375,7.91015625,71.38671875,22.36328125,48.14453125,37.79296875,0.015792798483891344
8010,0.3564453125,0.6103515625,0.4365234375,9.70703125,15.05859375,7.91015625,71.38671875,22.36328125,48.14453125,37.79296875,0.08591282375236892
8011,0.3564453125,0.1787109375,0.5947265625,9.70703125,15.05859375,7.91015625,71.38671875,22.36328125,48.14453125,37.79296875,0.03474415666456096
