delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.4833984375,0.5283203125,0.9814453125,1.26953125,3.65234375,3.18359375,86.81640625,49.31640625,88.96484375,54.58984375,0.09504262709188506
0.4833984375,0.5283203125,0.9814453125,1.26953125,3.65234375,3.18359375,86.81640625,49.31640625,88.96484375,90.52734375,0.06441427218187559
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.12188190716766656
0.9833984375,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.007893905904641616
0.7900390625,0.0283203125,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.03031259867382381
0.7900390625,0.6357421875,0.4814453125,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.05083675402589201
0.7900390625,0.6357421875,0.7294921875,11.26953125,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.00884117461319861
0.7900390625,0.6357421875,0.7294921875,4.94140625,13.65234375,3.61328125,2.24609375,76.66015625,85.25390625,4.58984375,0.07136090937796022
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,13.18359375,2.24609375,76.66015625,85.25390625,4.58984375,0.0050520997789706345
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,36.81640625,76.66015625,85.25390625,4.58984375,0.0015787811809283233
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,99.31640625,85.25390625,4.58984375,0.03315440479949479
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,38.96484375,4.58984375,0.0031575623618566467
0.7900390625,0.6357421875,0.7294921875,4.94140625,8.57421875,3.61328125,2.24609375,76.66015625,85.25390625,40.52734375,0.006315124723713293
0.7900390625,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.006315124723713293
0.9833984375,0.6357421875,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.018629617934954216
0.9833984375,0.0283203125,0.7294921875,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.1758762235554152
0.9833984375,0.0283203125,0.4814453125,4.94140625,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.00884117461319861
0.9833984375,0.0283203125,0.4814453125,11.26953125,8.57421875,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.25071045153141774
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,3.61328125,36.81640625,99.31640625,38.96484375,40.52734375,0.08651720871487212
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,2.24609375,99.31640625,38.96484375,40.52734375,0.0031575623618566467
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,76.66015625,38.96484375,40.52734375,0.013893274392169246
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,85.25390625,40.52734375,0.09125355225765709
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,4.58984375,0.07357120303125987
0.9833984375,0.0283203125,0.4814453125,11.26953125,13.65234375,13.18359375,36.81640625,99.31640625,38.96484375,40.52734375,0.012946005683612252
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.10704136406694033
0.7333984375,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.012946005683612252
0.5400390625,0.2783203125,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.011682980738869593
0.5400390625,0.3857421875,0.7314453125,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.06441427218187559
0.5400390625,0.3857421875,0.4794921875,6.26953125,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.08714872118724344
0.5400390625,0.3857421875,0.4794921875,19.94140625,18.65234375,8.61328125,77.24609375,51.66015625,60.25390625,29.58984375,0.0
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.18359375,77.24609375,51.66015625,60.25390625,29.58984375,0.03631196716135144
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,11.81640625,51.66015625,60.25390625,29.58984375,0.025892011367224504
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,24.31640625,60.25390625,29.58984375,0.024628986422481843
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,13.96484375,29.58984375,0.0031575623618566467
0.5400390625,0.3857421875,0.4794921875,19.94140625,3.57421875,8.61328125,77.24609375,51.66015625,60.25390625,65.52734375,0.013893274392169246
0.5400390625,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.031259867382380804
0.7333984375,0.3857421875,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.006315124723713293
0.7333984375,0.2783203125,0.4794921875,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.007578149668455952
0.7333984375,0.2783203125,0.7314453125,19.94140625,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.028733817492895483
0.7333984375,0.2783203125,0.7314453125,6.26953125,3.57421875,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.0
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.61328125,11.81640625,24.31640625,13.96484375,65.52734375,0.011682980738869593
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,77.24609375,24.31640625,13.96484375,65.52734375,0.03031259867382381
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,51.66015625,13.96484375,65.52734375,0.11714556362488159
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,60.25390625,65.52734375,0.06125670982001895
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,29.58984375,0.048626460372592356
0.7333984375,0.2783203125,0.7314453125,6.26953125,18.65234375,8.18359375,11.81640625,24.31640625,13.96484375,65.52734375,0.03347016103568046
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.03599621092516577
0.2333984375,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.00031575623618566466
0.0400390625,0.7783203125,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.10514682664982633
0.0400390625,0.8857421875,0.2314453125,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.00031575623618566466
0.0400390625,0.8857421875,0.9794921875,16.26953125,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.031891379854752135
0.0400390625,0.8857421875,0.9794921875,9.94140625,8.65234375,18.61328125,27.24609375,1.66015625,10.25390625,79.58984375,0.011682980738869593
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.18359375,27.24609375,1.66015625,10.25390625,79.58984375,0.00031575623618566466
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,61.81640625,1.66015625,10.25390625,79.58984375,0.00473634354278497
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,74.31640625,10.25390625,79.58984375,0.06915061572466057
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,63.96484375,79.58984375,0.027470792548152826
0.0400390625,0.8857421875,0.9794921875,9.94140625,13.57421875,18.61328125,27.24609375,1.66015625,10.25390625,15.52734375,0.00473634354278497
0.0400390625,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.22766024628986423
0.2333984375,0.8857421875,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.011051468266498263
0.2333984375,0.7783203125,0.9794921875,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.04420587306599305
0.2333984375,0.7783203125,0.2314453125,9.94140625,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.052731291443006
0.2333984375,0.7783203125,0.2314453125,16.26953125,13.57421875,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.004420587306599305
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.61328125,61.81640625,74.31640625,63.96484375,15.52734375,0.017998105462582886
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,27.24609375,74.31640625,63.96484375,15.52734375,0.02904957372908115
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,1.66015625,63.96484375,15.52734375,0.009156930849384275
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,10.25390625,15.52734375,0.038838017050836754
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,79.58984375,0.08114935269971582
0.2333984375,0.7783203125,0.2314453125,16.26953125,8.65234375,18.18359375,61.81640625,74.31640625,63.96484375,15.52734375,0.01357751815598358
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.02368171771392485
0.3427734375,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.12409220082096621
0.0556640625,0.4189453125,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.0
0.0556640625,0.1826171875,0.7158203125,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.02620776760341017
0.0556640625,0.1826171875,0.6513671875,1.58203125,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.003789074834227976
0.0556640625,0.1826171875,0.6513671875,0.87890625,4.58984375,15.80078125,81.93359375,12.59765625,80.56640625,37.40234375,0.001894537417113988
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,3.49609375,81.93359375,12.59765625,80.56640625,37.40234375,0.09220082096621408
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,54.00390625,12.59765625,80.56640625,37.40234375,0.049257972844963686
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,85.25390625,80.56640625,37.40234375,0.0366277233975371
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,34.27734375,37.40234375,0.11556678244395327
0.0556640625,0.1826171875,0.6513671875,0.87890625,8.88671875,15.80078125,81.93359375,12.59765625,80.56640625,10.83984375,0.016103568045468898
0.0556640625,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.06188822229239027
0.3427734375,0.1826171875,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.007262393432270287
0.3427734375,0.4189453125,0.6513671875,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.015472055573097568
0.3427734375,0.4189453125,0.7158203125,0.87890625,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.023997473950110516
0.3427734375,0.4189453125,0.7158203125,1.58203125,8.88671875,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.05399431638774866
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,15.80078125,54.00390625,85.25390625,34.27734375,10.83984375,0.040101041995579415
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,81.93359375,85.25390625,34.27734375,10.83984375,0.09188506473002842
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,12.59765625,34.27734375,10.83984375,0.07451847173981686
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,80.56640625,10.83984375,0.008209662140827282
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,37.40234375,0.07293969055888853
0.3427734375,0.4189453125,0.7158203125,1.58203125,4.58984375,3.49609375,54.00390625,85.25390625,34.27734375,10.83984375,0.06283549100094726
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.0214714240606252
0.8427734375,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.07672876539311652
0.5556640625,0.9189453125,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.20239974739501104
0.5556640625,0.6826171875,0.2158203125,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.019576886643511208
0.5556640625,0.6826171875,0.1513671875,11.58203125,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.017366592990211555
0.5556640625,0.6826171875,0.1513671875,10.87890625,14.58984375,5.80078125,31.93359375,62.59765625,30.56640625,87.40234375,0.0006315124723713293
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,13.49609375,31.93359375,62.59765625,30.56640625,87.40234375,0.10325228923271235
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,4.00390625,62.59765625,30.56640625,87.40234375,0.008525418377012947
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,35.25390625,30.56640625,87.40234375,0.01673508051784023
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,84.27734375,87.40234375,0.006630880959898958
0.5556640625,0.6826171875,0.1513671875,10.87890625,18.88671875,5.80078125,31.93359375,62.59765625,30.56640625,60.83984375,0.1278812756551942
0.5556640625,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.0031575623618566467
0.8427734375,0.6826171875,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.05178402273444901
0.8427734375,0.9189453125,0.1513671875,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.02904957372908115
0.8427734375,0.9189453125,0.2158203125,10.87890625,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.02715503631196716
0.8427734375,0.9189453125,0.2158203125,11.58203125,18.88671875,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.03536469845279444
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,5.80078125,4.00390625,35.25390625,84.27734375,60.83984375,0.04136406694032207
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,31.93359375,35.25390625,84.27734375,60.83984375,0.004420587306599305
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,62.59765625,84.27734375,60.83984375,0.004420587306599305
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,30.56640625,60.83984375,0.009156930849384275
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,87.40234375,0.025260498894853173
0.8427734375,0.9189453125,0.2158203125,11.58203125,14.58984375,13.49609375,4.00390625,35.25390625,84.27734375,60.83984375,0.0107357120303126
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.14903694347963373
0.5927734375,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.12282917587622355
0.8056640625,0.6689453125,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.04262709188506473
0.8056640625,0.4326171875,0.9658203125,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.0
0.8056640625,0.4326171875,0.9013671875,6.58203125,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.029996842437638144
0.8056640625,0.4326171875,0.9013671875,5.87890625,19.58984375,0.80078125,56.93359375,87.59765625,5.56640625,62.40234375,0.23176507736027788
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,8.49609375,56.93359375,87.59765625,5.56640625,62.40234375,0.0884117461319861
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,29.00390625,87.59765625,5.56640625,62.40234375,0.10640985159456899
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,60.25390625,5.56640625,62.40234375,0.01768234922639722
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,59.27734375,62.40234375,0.030628354910009474
0.8056640625,0.4326171875,0.9013671875,5.87890625,13.88671875,0.80078125,56.93359375,87.59765625,5.56640625,35.83984375,0.05873065993053363
0.8056640625,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.031575623618566466
0.5927734375,0.4326171875,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.05462582886011999
0.5927734375,0.6689453125,0.9013671875,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.003789074834227976
0.5927734375,0.6689453125,0.9658203125,5.87890625,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.029996842437638144
0.5927734375,0.6689453125,0.9658203125,6.58203125,13.88671875,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.07199242185033154
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,0.80078125,29.00390625,60.25390625,59.27734375,35.83984375,0.030944111146195136
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,56.93359375,60.25390625,59.27734375,35.83984375,0.06536154089043258
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,87.59765625,59.27734375,35.83984375,0.0214714240606252
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,5.56640625,35.83984375,0.08114935269971582
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,62.40234375,0.048310704136406694
0.5927734375,0.6689453125,0.9658203125,6.58203125,19.58984375,8.49609375,29.00390625,60.25390625,59.27734375,35.83984375,0.07041364066940323
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.17461319861067257
0.0927734375,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.1098831701926113
0.3056640625,0.1689453125,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.0006315124723713293
0.3056640625,0.9326171875,0.4658203125,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.03568045468898011
0.3056640625,0.9326171875,0.4013671875,16.58203125,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.02904957372908115
0.3056640625,0.9326171875,0.4013671875,15.87890625,9.58984375,10.80078125,6.93359375,37.59765625,55.56640625,12.40234375,0.10198926428796969
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,18.49609375,6.93359375,37.59765625,55.56640625,12.40234375,0.0
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,79.00390625,37.59765625,55.56640625,12.40234375,0.008209662140827282
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,10.25390625,55.56640625,12.40234375,0.01894537417113988
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,9.27734375,12.40234375,0.023997473950110516
0.3056640625,0.9326171875,0.4013671875,15.87890625,3.88671875,10.80078125,6.93359375,37.59765625,55.56640625,85.83984375,0.026839280075781496
0.3056640625,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.00947268708556994
0.0927734375,0.9326171875,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.011051468266498263
0.0927734375,0.1689453125,0.4013671875,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.02652352383959583
0.0927734375,0.1689453125,0.4658203125,15.87890625,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.0419955794126934
0.0927734375,0.1689453125,0.4658203125,16.58203125,3.88671875,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.020208399115882538
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,10.80078125,79.00390625,10.25390625,9.27734375,85.83984375,0.0580991474581623
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,6.93359375,10.25390625,9.27734375,85.83984375,0.0107357120303126
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,37.59765625,9.27734375,85.83984375,0.020524155352068203
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,55.56640625,85.83984375,0.022734449005367856
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,12.40234375,0.04357436059362172
0.0927734375,0.1689453125,0.4658203125,16.58203125,9.58984375,18.49609375,79.00390625,10.25390625,9.27734375,85.83984375,0.005999368487527629
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.05873065993053363
0.7177734375,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.12314493211240922
0.4306640625,0.0439453125,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.006315124723713293
0.4306640625,0.3076171875,0.8408203125,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.0419955794126934
0.4306640625,0.3076171875,0.0263671875,14.08203125,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.10672560783075466
0.4306640625,0.3076171875,0.0263671875,18.37890625,7.08984375,18.30078125,69.43359375,75.09765625,18.06640625,99.90234375,0.1278812756551942
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,15.99609375,69.43359375,75.09765625,18.06640625,99.90234375,0.025892011367224504
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,91.50390625,75.09765625,18.06640625,99.90234375,0.02083991158825387
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,22.75390625,18.06640625,99.90234375,0.023997473950110516
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,71.77734375,99.90234375,0.06315124723713293
0.4306640625,0.3076171875,0.0263671875,18.37890625,1.38671875,18.30078125,69.43359375,75.09765625,18.06640625,23.33984375,0.11304073255446795
0.4306640625,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.02557625513103884
0.7177734375,0.3076171875,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.04420587306599305
0.7177734375,0.0439453125,0.0263671875,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.047047679191664034
0.7177734375,0.0439453125,0.8408203125,18.37890625,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.06567729712661825
0.7177734375,0.0439453125,0.8408203125,14.08203125,1.38671875,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.029996842437638144
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,18.30078125,91.50390625,22.75390625,71.77734375,23.33984375,0.017366592990211555
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,69.43359375,22.75390625,71.77734375,23.33984375,0.0034733185980423114
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,75.09765625,71.77734375,23.33984375,0.21502999684243765
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,18.06640625,23.33984375,0.023365961477739186
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,99.90234375,0.08241237764445848
0.7177734375,0.0439453125,0.8408203125,14.08203125,7.08984375,15.99609375,91.50390625,22.75390625,71.77734375,23.33984375,0.10135775181559836
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.07672876539311652
0.2177734375,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.01357751815598358
0.9306640625,0.5439453125,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.000947268708556994
0.9306640625,0.8076171875,0.3408203125,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.0
0.9306640625,0.8076171875,0.5263671875,4.08203125,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.13482791285127882
0.9306640625,0.8076171875,0.5263671875,8.37890625,17.08984375,8.30078125,19.43359375,25.09765625,68.06640625,49.90234375,0.011998736975055258
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,5.99609375,19.43359375,25.09765625,68.06640625,49.90234375,0.013261761919797915
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,41.50390625,25.09765625,68.06640625,49.90234375,0.15661509314808966
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,72.75390625,68.06640625,49.90234375,0.1152510262077676
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,21.77734375,49.90234375,0.00473634354278497
0.9306640625,0.8076171875,0.5263671875,8.37890625,11.38671875,8.30078125,19.43359375,25.09765625,68.06640625,73.33984375,0.019892642879696873
0.9306640625,0.5439453125,0.3408203125,4.08203125,17.08984375,5.99609375,41.50390625,72.75390625,21.77734375,73.33984375,0.11461951373539628
0.2177734375,0.8076171875,0.3408203125,4.08203125,17.08984375,5.99609375,41.50390625,72.75390625,21.77734375,73.33984375,0.07041364066940323
0.2177734375,0.5439453125,0.5263671875,4.08203125,17.08984375,5.99609375,41.50390625,72.75390625,21.77734375,73.33984375,0.022734449005367856
0.2177734375,0.5439453125,0.3408203125,8.37890625,17.08984375,5.99609375,41.50390625,72.75390625,21.77734375,73.33984375,0.38806441427218186
0.2177734375,0.5439453125,0.3408203125,4.08203125,11.38671875,5.99609375,41.50390625,72.75390625,21.77734375,73.33984375,0.002841806125670982
